ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3436876,Source1,3,10/13/2016 16:31,10/13/2016 22:31,32.86693,-96.66617,32.86156,-96.65769,0.616,At Northwest Hwy/Exit 11 - Accident.,LBJ Fwy E,Garland,Dallas,TX,75041,US,US/Central,KHQZ,10/13/2016 16:50,73.4,NA,57,30.13,10,NW,9.2,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3674298,Source1,2,3/18/2023 19:30,3/18/2023 21:42,33.627934,-112.240442,33.622529,-112.240004,0.374,Crash on the right shoulder on 101-LOOP Southbound near Agua Fria Fwy (MP 14),AZ-101 Loop S,Peoria,Maricopa,AZ,85382,US,US/Mountain,KGEU,3/18/2023 19:55,68,68,28,28.82,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3149301,Source2,2,12/24/2017 10:56,12/24/2017 11:25,37.258408,-121.858658,NA,NA,0,Right hand shoulder blocked due to accident on CA-85 Northbound at Exits 5A 5B CA-87.,Chynoweth Ave,San Jose,Santa Clara,CA,95136,US,US/Pacific,KRHV,12/24/2017 10:47,51.8,NA,58,30.21,10,NNW,4.6,NA,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3132746,Source2,3,12/15/2017 17:48,12/15/2017 18:16,39.78141,-104.989578,NA,NA,254.3999939,Two lanes blocked due to accident on I-25 both ways between Exit 293 County Hwy-126 5 and Exit 213 I-70.,US-87 S,Denver,Denver,CO,80216,US,US/Mountain,KBJC,12/15/2017 17:52,53.6,NA,13,29.87,60,West,17.3,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3294837,Source3,2,9/8/2017 17:32,9/8/2017 18:17,35.064785,-80.771339,NA,NA,0,Accident on NC-16 Providence Rd at Ballantyne Commons Pkwy.,Ballantyne Commons Pkwy,Charlotte,Mecklenburg,NC,28277-0571,US,US/Eastern,KEQY,9/8/2017 17:53,77,NA,43,30.17,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3457699,Source1,2,1/9/2017 18:50,1/10/2017 0:50,40.701289,-73.987794,40.701611,-73.990137,0.125,At Brooklyn BR/Cadman Plz/Exit 28 - Accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,1/9/2017 18:55,24.8,14.6,69,30.44,NA,SW,10.4,NA,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3863972,Source1,2,10/6/2022 3:25,10/6/2022 5:31,47.693715,-122.329522,47.690469,-122.329425,0.224,On the I-5 southbound on-ramp from N 85th St (MP 172) there is a collision partially blocking the ramp.,I-5 S,Seattle,King,WA,98115,US,US/Pacific,KBFI,10/6/2022 3:45,54,54,100,30.15,0.5,SE,5,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3047913,Source2,2,1/5/2018 7:58,1/5/2018 8:27,35.170963,-80.841209,NA,NA,0,Accident on Selwyn Ave at Woodlawn Rd.,E Woodlawn Rd,Charlotte,Mecklenburg,NC,28209-2213,US,US/Eastern,KCLT,1/5/2018 7:52,10.9,NA,70,30.25,10,Calm,NA,NA,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3510541,Source1,4,8/1/2016 13:21,8/1/2016 19:21,39.87642,-83.05077,39.889801,-83.041015,1.059,Closed between Exit 101 and I-270/Exit 101 - Road closed due to accident.,South Fwy N,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,8/1/2016 12:50,82.4,NA,62,NA,10,West,4.6,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3506508,Source1,2,7/19/2016 16:41,7/19/2016 22:41,26.11477,-80.16908,26.11207,-80.16922,0.187,Ramp to Exit 26 - Accident.,I-95 S,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,7/19/2016 16:53,89.1,NA,59,30.08,10,East,15,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3526324,Source1,2,12/13/2016 13:18,12/13/2016 19:18,34.043631,-118.219679,34.04306,-118.21964,0.04,At 4th St - Accident.,S Boyle Ave,Los Angeles,Los Angeles,CA,90033-3813,US,US/Pacific,KCQT,12/13/2016 13:47,66,NA,65,30.05,4,Calm,NA,NA,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3233623,Source2,2,10/9/2017 13:58,10/9/2017 14:27,35.406181,-97.547943,NA,NA,0,Accident on 59th St at Pennsylvania Ave.,S Pennsylvania Ave,Oklahoma City,Oklahoma,OK,73119-7021,US,US/Central,KOKC,10/9/2017 13:52,84,NA,56,29.71,10,SSW,11.5,NA,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3136882,Source2,2,12/18/2017 9:09,12/18/2017 9:38,31.744921,-106.320381,NA,NA,0,Accident on James Watt Dr at Lee Trevino Dr.,N Lee Trevino Dr,El Paso,El Paso,TX,79936-6425,US,US/Mountain,KELP,12/18/2017 9:01,43,39.5,100,30.13,0.2,NE,5.8,NA,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3387265,Source2,2,8/18/2017 6:07,8/18/2017 6:31,30.051685,-95.620590000000007,NA,NA,0,Accident on TX-99 Grand Pkwy Northbound at Grand Pkwy.,Grand Pkwy E,Tomball,Harris,TX,77377,US,US/Central,KDWH,8/18/2017 5:53,79,NA,94,30,10,Calm,NA,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3213939,Source2,3,11/29/2017 14:59,11/29/2017 15:28,33.743267,-84.368134,NA,NA,0,2 left lane blocked and left hand shoulder blocked due to accident on I-20 Eastbound after Exits 59A 59B Boulevard.,GA-402 E,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,11/29/2017 14:52,64,NA,80,30.23,5,Calm,NA,NA,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3314651,Source2,2,9/18/2017 16:43,9/18/2017 17:28,35.885086,-78.641998,NA,NA,0,Accident on Drolmond Dr near Mourning Dove Rd.,Drolmond Dr,Raleigh,Wake,NC,27615,US,US/Eastern,KRDU,9/18/2017 16:51,82,NA,56,29.98,10,NE,12.7,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3444744,Source1,4,7/26/2016 13:01,7/27/2016 4:43,32.76454,-96.91248,32.76454,-96.91295,0.027,Closed at TX-12-loop - Road closed due to accident.,Tom Landry Fwy,Dallas,Dallas,TX,75212,US,US/Central,KDAL,7/26/2016 12:53,91.9,NA,52,29.93,10,Variable,4.6,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3283890,Source2,2,9/4/2017 10:05,9/4/2017 10:49,39.648884,-84.176125,NA,NA,0,Accident on Alex Bell Rd at Fieldson Rd.,Fieldson Rd,Dayton,Montgomery,OH,45459-3022,US,US/Eastern,KMGY,9/4/2017 9:53,69.1,NA,90,29.95,7,SW,11.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3895297,Source1,2,3/17/2022 9:47,3/17/2022 11:05,33.430549,-79.158093,33.43066,-79.159956,0.108,Incident on TYSON DR near HILL DR Drive with caution.,Tyson Dr,Pawleys Island,Georgetown,SC,29585-6555,US,US/Eastern,KGGE,3/17/2022 9:55,55,55,100,29.94,10,W,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3672690,Source1,4,3/30/2023 6:42,3/30/2023 8:57,39.995773,-74.867989,39.996481,-74.866878,0.076,NJ DOT - TOC South: Crash on I-295 northbound at North of Exit 43 - CR 838/Creek Rd (Mount Laurel Twp) All lanes closed 20-25 minute delay use caution,I-295 N,Mount Laurel,Burlington,NJ,8054,US,US/Eastern,KVAY,3/30/2023 6:54,32,24,52,30.23,10,NNW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4014533,Source1,2,6/24/2022 23:35,6/25/2022 5:45,35.519481,-82.5286,35.51992,-82.528736,0.031,Incident on US-25 NB near BLUE RIDGE PKWY Road closed. Take alternate route.,Hendersonville Rd,Asheville,Buncombe,NC,28803-1940,US,US/Eastern,KAVL,6/24/2022 23:54,73,73,84,27.87,10,SSE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3788772,Source1,2,12/7/2022 14:49,12/7/2022 16:49,33.921869,-84.190069,33.90506,-84.238056,2.987,Slow traffic on I-85 S - GA-403 S from Indian Trail Lilburn Rd/Exit 101 (I-85) to Pleasantdale Rd/Exit 96 (I-85) due to accident.,GA-403 S,Norcross,Gwinnett,GA,30071,US,US/Eastern,KPDK,12/7/2022 14:53,69,69,87,29.17,10,WSW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3100153,Source2,3,12/1/2017 9:55,12/1/2017 10:39,38.164654,-85.720947,NA,NA,0,Right lane blocked due to accident on I-65 Southbound after Exit 128.,I-65 S,Louisville,Jefferson,KY,40213,US,US/Eastern,KSDF,12/1/2017 9:56,39.9,NA,86,30.3,8,Calm,NA,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3865403,Source1,2,1/4/2022 0:12,1/4/2022 0:33,37.86724448,-122.2006166,37.87506448,-122.1863066,0.949,Slow traffic on Grove Shafter Fwy E - CA-24 E from Fish Ranch Rd (CA-24) to Camino Pablo (CA-24) due to accident.,CA-24,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,1/4/2022 0:12,52,52,93,30.2,4,S,13,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3374618,Source2,2,8/14/2017 16:43,8/14/2017 17:43,35.730751,-81.341988,NA,NA,0,Accident on 1st Ave at 3rd St.,1st Ave SW,Hickory,Catawba,NC,28602-2939,US,US/Eastern,KHKY,8/14/2017 16:53,80.1,NA,76,29.88,10,Variable,3.5,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3863207,Source1,2,7/24/2022 16:44,7/24/2022 18:46,45.916739,-119.305394,45.890739,-119.29853,1.826,Incident on US-395 SB near MM 0 Road closed. Take alternate route.,N Highway 395,Umatilla,Umatilla,OR,97882,US,US/Pacific,KHRI,7/24/2022 16:53,98,98,19,29.25,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3604336,Source1,2,5/2/2017 7:57,5/2/2017 13:57,40.89416,-74.26936,40.89399,-74.27368,0.226,At Two Bridges Rd/Exit 52 - Accident.,I-80 W,Fairfield,Essex,NJ,7004,US,US/Eastern,KCDW,5/2/2017 7:53,66.9,NA,81,29.61,10,West,5.8,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3385792,Source2,2,8/18/2017 13:19,8/18/2017 14:03,39.865562,-86.146065,NA,NA,0,Accident on 61st St at College Ave.,E 61st St,Indianapolis,Marion,IN,46220-1911,US,US/Eastern,KEYE,8/18/2017 12:53,79,NA,56,29.91,10,West,12.7,NA,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3189659,Source2,3,11/16/2017 11:18,11/16/2017 11:48,41.790752,-87.631241,NA,NA,0,Two lanes blocked due to accident on I-90 Dan Ryan Expy Eastbound at 57th St.,I-90 E,Chicago,Cook,IL,60621,US,US/Central,KMDW,11/16/2017 10:53,36,28,70,30.26,10,NW,11.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3284461,Source2,2,9/4/2017 12:22,9/4/2017 12:52,30.04357,-91.981621,NA,NA,0,Accident on LA-89 Austin Rd at Austin Rd.,Austin Rd,Youngsville,Lafayette,LA,70592-6500,US,US/Central,KLFT,9/4/2017 11:53,87.1,NA,57,30.08,10,SSE,5.8,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3602793,Source1,2,4/26/2017 7:21,4/26/2017 13:21,35.09901,-80.78211,35.09901,-80.78211,0,At Providence Rd - Accident.,Springbank Ln,Charlotte,Mecklenburg,NC,28226,US,US/Eastern,KCLT,4/26/2017 6:52,59,NA,87,29.78,10,SE,5.8,NA,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3418335,Source1,2,3/28/2016 14:54,3/28/2016 20:54,34.0302,-118.44057,34.03167,-118.42786,0.735,At I-405/San Diego Fwy - Accident.,I-10 E,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,3/28/2016 14:51,61,NA,56,29.85,10,WSW,12.7,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3714482,Source1,2,1/15/2022 16:13,1/15/2022 18:15,37.552988,-77.480107,37.55119,-77.475128,0.3,Slow traffic on VA-147 from I-195/VA-76 (W Cary St/VA-147) to S Meadow St (W Cary St/VA-147) due to accident.,W Cary St,Richmond,Richmond City,VA,23221-3502,US,US/Eastern,KRIC,1/15/2022 15:54,32,24,34,30.11,10,NE,9,0,Mostly Cloudy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3944447,Source1,2,39:00.0,06:23.0,40.69903,-73.533642,40.68321,-73.65864,6.639,Slow traffic on Southern State Pkwy W from Wantagh State Pkwy/Exit W4E (Southern State Pkwy) to Hempstead Ave/Exit 17 (Southern State Pkwy) due to accident.,Bellmore Rd,North Bellmore,Nassau,NY,11710-3724,US,US/Eastern,KFRG,9/20/2022 6:53,67,67,87,29.77,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3478789,Source1,4,9/27/2016 18:53,9/28/2016 0:53,37.07991,-77.15573,37.078562,-77.15388,0.138,Closed at Cabin Point Rd/Old Cabin Point Rd - Road closed due to accident.,General Mahone Hwy,Waverly,Sussex,VA,23890-3036,US,US/Eastern,KAKQ,9/27/2016 18:54,72,NA,91,29.9,6,Calm,NA,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3990891,Source1,2,22:57.0,44:02.0,44.165274,-92.165627,44.166046,-92.165611,0.053,Incident on MN-42 near E BROADWAY Drive with caution.,N Wabasha,Plainview,Wabasha,MN,55964-1242,US,US/Central,K9MN,1/23/2022 10:15,-1,-1,78,28.86,10,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3581179,Source1,2,3/17/2017 15:44,3/17/2017 21:44,40.84694,-73.93365,40.84628,-73.93224,0.087,At Amsterdam Ave/Harlem River Dr - Accident.,Audubon Ave,New York,New York,NY,10033-6328,US,US/Eastern,KNYC,3/17/2017 15:51,46,42.5,20,30.17,10,NW,6.9,NA,Clear,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3055353,Source2,2,1/9/2018 19:43,1/9/2018 20:27,33.082062,-80.207176,NA,NA,0,Accident on Jedburg Rd at I-26.,I-26 W,Summerville,Berkeley,SC,29486,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3013622,Source2,2,2/15/2018 10:31,2/15/2018 11:31,34.870808,-82.429886,NA,NA,0,Accident on SC-253 Blue Ridge Dr at SC-183 Cedar Lane Rd.,Cedar Lane Rd,Greenville,Greenville,SC,29611,US,US/Eastern,KGMU,2/15/2018 10:17,62.1,NA,93,30.22,9,SW,10.4,NA,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3018540,Source2,3,2/18/2018 14:34,2/18/2018 15:04,41.284073,-72.934563,NA,NA,0,Accident on I-95 Northbound after Exit 44 CT-10 Ella T Grasso Blvd.,Governor John Davis Lodge Tpke S,New Haven,New Haven,CT,6519,US,US/Eastern,KHVN,2/18/2018 14:53,44.1,38.6,43,30.34,10,WNW,10.4,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3579547,Source1,3,3/14/2017 6:16,3/14/2017 12:16,36.08859,-86.701863,36.092591,-86.705121,0.331,At TN-155/Briley Pky/Exit 54 - Accident.,I-24 W,Nashville,Davidson,TN,37211,US,US/Central,KBNA,3/14/2017 5:58,36,26.7,86,30.05,9,NNW,15,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3847027,Source1,2,5/13/2022 21:32,5/13/2022 23:32,35.690476,-81.84795,35.690383,-81.852207,0.239,The road is closed near Exit 94 Dysartsville Road. Motorists are advised to follow directions of on scene personnel. ,I-40,Morganton,Burke,NC,28655,US,US/Eastern,KMRN,5/13/2022 21:35,65,65,94,28.75,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3233544,Source2,2,10/9/2017 15:34,10/9/2017 16:04,30.15871,-92.000168,NA,NA,0,Accident on Bonin Rd at Edie Ann Dr.,Edie Ann Dr,Lafayette,Lafayette,LA,70508-5322,US,US/Central,KLFT,10/9/2017 15:26,80.1,NA,94,29.85,10,East,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666681,Source1,2,52:00.0,59:34.0,38.898628,-120.98008,38.898655,-120.982491,0.13,Accident on CA-193 from Sweetwater Trl (Georgetown Rd/CA-193) to CA-49/Coloma Rd (Cool) (Georgetown Rd/CA-193).,State Highway 193,Cool,El Dorado,CA,95614,US,US/Pacific,KAUN,3/27/2023 12:55,55,55,31,28.55,10,SSW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3266668,Source2,2,10/25/2017 16:43,10/25/2017 17:12,36.109138,-79.819878,NA,NA,0,Accident on Cone Blvd at Lawndale Dr.,Lawndale Dr,Greensboro,Guilford,NC,27408,US,US/Eastern,KGSO,10/25/2017 16:54,59,NA,41,29.76,10,West,8.1,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3459159,Source1,2,1/13/2017 8:08,1/13/2017 15:44,39.98332,-75.09842,39.97089,-75.12464,1.632,Between Venango St/Exit 26 and Girard Ave/Exit 23 - Accident. Lane blocked. Traffic problem.,I-95 S,Philadelphia,Philadelphia,PA,19134,US,US/Eastern,KPNE,1/13/2017 7:54,48,NA,68,30.39,10,NW,13.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3702480,Source1,2,2/28/2023 9:36,2/28/2023 10:01,40.017409,-75.707403,40.020292,-75.68828,1.031,Stationary traffic on US-30 E - Coatesville Downingtown Byp E from US-322 (US-30) to US-30 Bus/Lancaster Ave (US-30) due to accident.,Coatesville Downingtown Byp E,Downingtown,Chester,PA,19335,US,US/Eastern,KOQN,2/28/2023 9:35,36,36,100,28.98,1,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3644623,Source1,2,7/19/2017 9:15,7/19/2017 15:15,25.78084,-80.19989,25.79878,-80.20538,1.286,At I-395/SR-836/Exit 2/Exit 3 - Accident.,I-95 N,Miami,Miami-Dade,FL,33136,US,US/Eastern,KMIA,7/19/2017 8:53,86,NA,74,30.1,10,ESE,4.6,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3823485,Source1,2,4/13/2022 16:44,4/13/2022 18:48,40.860107,-74.368578,40.866893,-74.442246,3.878,Slow traffic on I-80 W from US-46/Exit 47 (I-80) to US-202/Exit 42 (I-80) due to accident.,I-80 W,Parsippany,Morris,NJ,7054,US,US/Eastern,KMMU,4/13/2022 16:52,75,75,53,29.67,10,SE,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3233958,Source2,2,10/9/2017 12:04,10/9/2017 12:49,29.939072,-95.35614,NA,NA,0,Accident on Sam Houston Pkwy Eastbound at Aldine Westfield Rd.,N Sam Houston Tollway W,Houston,Harris,TX,77032,US,US/Central,KIAH,10/9/2017 11:53,89.1,NA,59,29.82,10,SSE,5.8,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3216948,Source3,2,10/2/2017 8:30,10/2/2017 9:00,40.905846,-74.033241,NA,NA,0,Left and center lane blocked due to accident on NJ-4 Eastbound at County Hwy-503 Hackensack Ave.,State Route 4,Hackensack,Bergen,NJ,7601,US,US/Eastern,KTEB,10/2/2017 8:51,55.9,NA,69,30.4,10,NNE,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3708833,Source1,2,1/29/2023 21:17,1/30/2023 0:00,34.436592,-119.632137,34.437049,-119.632079,0.032,Accident on San Ysidro Rd from Hosmer Ln to E Valley Rd.,San Ysidro Rd,Santa Barbara,Santa Barbara,CA,93108,US,US/Pacific,KSBA,1/29/2023 20:53,51,51,80,29.84,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3748765,Source1,2,23:37.0,49:06.0,33.382579,-80.443755,33.383941,-80.437185,0.391,Incident on BRANCHDALE HWY near PRITCHER DR Drive with caution.,Branchdale Hwy,Holly Hill,Orangeburg,SC,29059-9469,US,US/Eastern,KDYB,5/29/2022 8:15,75,75,100,29.93,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3786360,Source1,2,2/11/2023 17:17,2/11/2023 19:30,37.083322,-120.382732,37.083321,-120.382134,0.033,Accident on CA-152 from Hemlock Rd/Road 9 (CA-152) to CA-233/Robertson Blvd (CA-152).,Road 9,Chowchilla,Madera,CA,93610,US,US/Pacific,KMAE,2/11/2023 16:53,54,54,62,29.62,10,NNE,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3658783,Source1,2,3/18/2023 19:45,3/18/2023 22:20,41.761747,-74.055496,41.772674,-74.051931,0.777,vehicle on fire I-87 - NYS Thruway northbound between exit 18 and exit 19,I-87 N,New Paltz,Ulster,NY,12561,US,US/Eastern,KPOU,3/18/2023 19:53,46,41,35,29.53,10,W,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
